0, -430393 -264348 -435667 -238285 -389644 -90805 -601660 896466;
1, -430134 -264503 -435615 -237820 -390006 -90702 -601764 896621;
2, -430134 -264503 -435615 -237820 -390006 -90702 -601764 896621;
3, -430289 -262745 -435047 -237303 -389799 -90702 -602022 896828;
4, -430289 -262745 -435047 -237303 -389799 -90702 -602022 896828;
5, -430289 -262745 -435047 -237303 -389799 -90702 -602022 896828;
6, -430289 -262486 -433806 -236734 -389437 -90495 -601402 896776;
7, -430289 -262486 -433806 -236734 -389437 -90495 -601402 896776;
8, -429720 -261556 -434892 -236579 -389230 -90495 -601298 897035;
9, -429720 -261556 -434892 -236579 -389230 -90495 -601298 897035;
10, -429513 -261607 -434530 -236165 -389075 -90598 -601919 897293;
11, -429513 -261607 -434530 -236165 -389075 -90598 -601919 897293;
12, -428893 -261556 -435460 -236476 -388920 -90495 -602022 897345;
13, -428893 -261556 -435460 -236476 -388920 -90495 -602022 897345;
14, -428893 -261556 -435460 -236476 -388920 -90495 -602022 897345;
15, -429152 -261245 -435564 -236424 -388765 -90081 -602022 897397;
16, -429152 -261245 -435564 -236424 -388765 -90081 -602022 897397;
17, -428893 -261245 -435615 -236372 -388817 -90702 -601815 897500;
18, -428893 -261245 -435615 -236372 -388817 -90702 -601815 897500;
19, -429152 -261556 -435460 -236062 -389127 -90650 -602022 896052;
20, -429152 -261556 -435460 -236062 -389127 -90650 -602022 896052;
21, -428996 -261607 -435254 -236579 -389748 -92563 -604608 888812;
22, -428996 -261607 -435254 -236579 -389748 -92563 -604608 888812;
23, -428996 -261607 -435254 -236579 -389748 -92563 -604608 888812;
24, -428996 -261763 -435512 -236579 -389851 -92098 -604298 890622;
25, -428996 -261763 -435512 -236579 -389851 -92098 -604298 890622;
26, -428945 -261814 -435564 -236786 -389851 -92460 -604194 887726;
27, -428945 -261814 -435564 -236786 -389851 -92460 -604194 887726;
28, -428996 -261607 -435564 -236424 -390110 -93804 -606314 880487;
29, -428996 -261607 -435564 -236424 -390110 -93804 -606314 880487;
30, -429358 -261504 -435564 -236786 -391299 -97631 -623017 867404;
31, -429358 -261504 -435564 -236786 -391299 -97631 -623017 867404;
32, -429358 -261504 -435564 -236786 -391299 -97631 -623017 867404;
33, -428479 -261607 -435771 -237406 -392695 -97838 -611899 854011;
34, -428479 -261607 -435771 -237406 -392695 -97838 -611899 854011;
35, -429152 -260832 -435460 -237303 -393212 -97993 -611330 842945;
36, -429152 -260832 -435460 -237303 -393212 -97993 -611330 842945;
