0, -422274 -199502 -470003 -332452 -560705 -148360 -735851 841962;
1, -420361 -199399 -470210 -333693 -561170 -148980 -735024 843979;
2, -420361 -199399 -470210 -333693 -561170 -148980 -735024 843979;
3, -420361 -199399 -470210 -333693 -561170 -148980 -735024 843979;
4, -418396 -199450 -469693 -332917 -561687 -150118 -730680 845789;
5, -418396 -199450 -469693 -332917 -561687 -150118 -730680 845789;
6, -412294 -203432 -473985 -336795 -560808 -150532 -725095 847495;
7, -412294 -203432 -473985 -336795 -560808 -150532 -725095 847495;
8, -404123 -205966 -475537 -340053 -561067 -152652 -724836 846047;
9, -404123 -205966 -475537 -340053 -561067 -152652 -724836 846047;
10, -404123 -205966 -475537 -340053 -561067 -152652 -724836 846047;
11, -401796 -206587 -476105 -343208 -563549 -163459 -732179 843565;
12, -401796 -206587 -476105 -343208 -563549 -163459 -732179 843565;
13, -399935 -207104 -477760 -354325 -587957 -183110 -750589 833481;
14, -399935 -207104 -477760 -354325 -587957 -183110 -750589 833481;
15, -394143 -216825 -496066 -387886 -620638 -205656 -771480 826552;
16, -394143 -216825 -496066 -387886 -620638 -205656 -771480 826552;
17, -395953 -216411 -493480 -410174 -654302 -223755 -795370 818847;
18, -395953 -216411 -493480 -410174 -654302 -223755 -795370 818847;
19, -395953 -216411 -493480 -410174 -654302 -223755 -795370 818847;
20, -393057 -212689 -488516 -415551 -676176 -233890 -812901 814659;
21, -393057 -212689 -488516 -415551 -676176 -233890 -812901 814659;
22, -388506 -209069 -485413 -421085 -702135 -248162 -833482 811039;
23, -388506 -209069 -485413 -421085 -702135 -248162 -833482 811039;
24, -380233 -198468 -481122 -432720 -729025 -260677 -857941 806540;
25, -380233 -198468 -481122 -432720 -729025 -260677 -857941 806540;
26, -376923 -189160 -477140 -447975 -761241 -273708 -881366 802713;
27, -376923 -189160 -477140 -447975 -761241 -273708 -881366 802713;
28, -376923 -189160 -477140 -447975 -761241 -273708 -881366 802713;
29, -370770 -184196 -474502 -454956 -772411 -275931 -891140 801472;
30, -370770 -184196 -474502 -454956 -772411 -275931 -891140 801472;
31, -361358 -189108 -480191 -457748 -771222 -278155 -895018 800335;
32, -361358 -189108 -480191 -457748 -771222 -278155 -895018 800335;
33, -359186 -191177 -483242 -460799 -770239 -279137 -904843 798369;
34, -359186 -191177 -483242 -460799 -770239 -279137 -904843 798369;
35, -359859 -189056 -482569 -473572 -785494 -287566 -912703 792785;
36, -359859 -189056 -482569 -473572 -785494 -287566 -912703 792785;
37, -359859 -189056 -482569 -473572 -785494 -287566 -912703 792785;
38, -368753 -178094 -478743 -484482 -807574 -299408 -945954 787562;
39, -368753 -178094 -478743 -484482 -807574 -299408 -945954 787562;
40, -373148 -176853 -480811 -500306 -813573 -304424 -962450 788751;
41, -373148 -176853 -480811 -500306 -813573 -304424 -962450 788751;
42, -365340 -180938 -494204 -523732 -831000 -326039 -980290 796921;
43, -365340 -180938 -494204 -523732 -831000 -326039 -980290 796921;
44, -377906 -177887 -494877 -530868 -831465 -337364 -983289 802041;
45, -377906 -177887 -494877 -530868 -831465 -337364 -983289 802041;
46, -377906 -177887 -494877 -530868 -831465 -337364 -983289 802041;
47, -382715 -182799 -502582 -534591 -820450 -333020 -973154 806230;
