0, -453249 -151669 -345121 -178921 -355980 -92770 -1015350 426669;
1, -453249 -151669 -345121 -178921 -355980 -92770 -1015350 426669;
2, -453456 -148204 -353860 -163976 -321334 -72292 -933698 458472;
3, -453456 -148204 -353860 -163976 -321334 -72292 -933698 458472;
4, -455369 -144481 -354843 -170130 -343259 -73120 -856079 473209;
5, -455369 -144481 -354843 -170130 -343259 -73120 -856079 473209;
6, -454283 -131295 -351843 -174525 -370356 -91839 -837670 486757;
7, -454283 -131295 -351843 -174525 -370356 -91839 -837670 486757;
8, -454283 -131295 -351843 -174525 -370356 -91839 -837670 486757;
9, -447716 -120694 -359290 -201571 -402365 -151980 -875264 509045;
10, -447716 -120694 -359290 -201571 -402365 -151980 -875264 509045;
11, -414569 -136932 -394298 -263004 -442028 -242112 -943833 517578;
12, -414569 -136932 -394298 -263004 -442028 -242112 -943833 517578;
13, -361720 -148566 -447975 -361513 -541262 -364202 -1015712 514630;
14, -361720 -148566 -447975 -361513 -541262 -364202 -1015712 514630;
15, -339536 -159064 -469124 -444510 -665886 -503202 -1135837 407174;
16, -339536 -159064 -469124 -444510 -665886 -503202 -1135837 407174;
17, -339536 -159064 -469124 -444510 -665886 -503202 -1135837 407174;
18, -323402 -167906 -460075 -502633 -804989 -661283 -1295315 282395;
19, -323402 -167906 -460075 -502633 -804989 -661283 -1295315 282395;
20, -312336 -175404 -495135 -606470 -990063 -815279 -1419835 229598;
21, -312336 -175404 -495135 -606470 -990063 -815279 -1419835 229598;
22, -295892 -191125 -554138 -722199 -1172552 -943110 -1501177 164700;
23, -295892 -191125 -554138 -722199 -1172552 -943110 -1501177 164700;
24, -286687 -199761 -609417 -819830 -1301468 -1034638 -1552681 108180;
25, -286687 -199761 -609417 -819830 -1301468 -1034638 -1552681 108180;
26, -286687 -199761 -609417 -819830 -1301468 -1034638 -1552681 108180;
27, -261711 -214188 -660818 -885658 -1378414 -1098760 -1593016 70586;
28, -261711 -214188 -660818 -885658 -1378414 -1098760 -1593016 70586;
29, -245525 -217394 -680882 -920253 -1433952 -1154091 -1631179 25390;
30, -245525 -217394 -680882 -920253 -1433952 -1154091 -1631179 25390;
31, -243508 -218325 -685950 -950608 -1485457 -1195719 -1664688 11687;
32, -243508 -218325 -685950 -950608 -1485457 -1195719 -1664688 11687;
33, -243353 -217756 -694223 -989391 -1546476 -1234037 -1712728 5998;
34, -243353 -217756 -694223 -989391 -1546476 -1234037 -1712728 5998;
35, -243353 -217756 -694223 -989391 -1546476 -1234037 -1712728 5998;
36, -248059 -216515 -696447 -1024762 -1607185 -1266667 -1742048 -25804;
37, -248059 -216515 -696447 -1024762 -1607185 -1266667 -1742048 -25804;
38, -243922 -215998 -710719 -1067578 -1643900 -1278353 -1751511 -72654;
39, -243922 -215998 -710719 -1067578 -1643900 -1278353 -1751511 -72654;
40, -226909 -216618 -734403 -1092917 -1657811 -1299814 -1748770 -153789;
41, -226909 -216618 -734403 -1092917 -1657811 -1299814 -1748770 -153789;
42, -198623 -221324 -756742 -1117790 -1685941 -1331461 -1756165 -170906;
43, -198623 -221324 -756742 -1117790 -1685941 -1331461 -1756165 -170906;
44, -198623 -221324 -756742 -1117790 -1685941 -1331461 -1756165 -170906;
45, -158392 -223031 -780995 -1161124 -1721622 -1341338 -1760250 -194848;
46, -158392 -223031 -780995 -1161124 -1721622 -1341338 -1760250 -194848;
47, -100578 -228357 -816520 -1206682 -1752856 -1353748 -1766094 -223341;
48, -100578 -228357 -816520 -1206682 -1752856 -1353748 -1766094 -223341;
49, 6722 -242216 -863578 -1248671 -1767231 -1353697 -1772558 -229753;
50, 6722 -242216 -863578 -1248671 -1767231 -1353697 -1772558 -229753;
51, 72706 -264761 -919477 -1275716 -1765680 -1346043 -1769248 -259177;
52, 72706 -264761 -919477 -1275716 -1765680 -1346043 -1769248 -259177;
53, 72706 -264761 -919477 -1275716 -1765680 -1346043 -1769248 -259177;
54, 109834 -278206 -940938 -1297331 -1781349 -1352766 -1790967 -253747;
55, 109834 -278206 -940938 -1297331 -1781349 -1352766 -1790967 -253747;
56, 117539 -279396 -957227 -1333478 -1810669 -1348474 -1798982 -256540;
57, 117539 -279396 -957227 -1333478 -1810669 -1348474 -1798982 -256540;
58, 132846 -284567 -985875 -1365849 -1828302 -1345061 -1803377 -256126;
59, 132846 -284567 -985875 -1365849 -1828302 -1345061 -1803377 -256126;
60, 147274 -292220 -1010438 -1394083 -1847591 -1342734 -1804877 -255402;
61, 147274 -292220 -1010438 -1394083 -1847591 -1342734 -1804877 -255402;
62, 147274 -292220 -1010438 -1394083 -1847591 -1342734 -1804877 -255402;
63, 166562 -296099 -1033914 -1420249 -1860673 -1338028 -1806584 -264089;
64, 166562 -296099 -1033914 -1420249 -1860673 -1338028 -1806584 -264089;
65, 178662 -309440 -1073525 -1456188 -1874842 -1333840 -1818218 -271743;
66, 178662 -309440 -1073525 -1456188 -1874842 -1333840 -1818218 -271743;
67, 190452 -321230 -1104552 -1488663 -1893096 -1332805 -1830009 -286273;
68, 190452 -321230 -1104552 -1488663 -1893096 -1332805 -1830009 -286273;
69, 200795 -339226 -1140802 -1517725 -1900388 -1331926 -1866982 -282292;
70, 200795 -339226 -1140802 -1517725 -1900388 -1331926 -1866982 -282292;
71, 200795 -339226 -1140802 -1517725 -1900388 -1331926 -1866982 -282292;
72, 201157 -355722 -1178189 -1538357 -1894131 -1331616 -1889477 -276087;
73, 201157 -355722 -1178189 -1538357 -1894131 -1331616 -1889477 -276087;
74, 203432 -368494 -1208026 -1558939 -1897027 -1329858 -1890873 -274277;
75, 203432 -368494 -1208026 -1558939 -1897027 -1329858 -1890873 -274277;
76, 207982 -376923 -1232279 -1577710 -1898113 -1328720 -1880582 -275931;
77, 207982 -376923 -1232279 -1577710 -1898113 -1328720 -1880582 -275931;
78, 207982 -376923 -1232279 -1577710 -1898113 -1328720 -1880582 -275931;
79, 217652 -391247 -1250171 -1585621 -1894544 -1333633 -1919573 -270191;
80, 217652 -391247 -1250171 -1585621 -1894544 -1333633 -1919573 -270191;
81, 220290 -406813 -1267029 -1587431 -1886426 -1328979 -1918280 -280430;
82, 220290 -406813 -1267029 -1587431 -1886426 -1328979 -1918280 -280430;
83, 217032 -430806 -1288902 -1597308 -1884254 -1330375 -1980075 -270295;
84, 217032 -430806 -1288902 -1597308 -1884254 -1330375 -1980075 -270295;
85, 214601 -449577 -1314448 -1608995 -1874429 -1338080 -2008051 -266985;
86, 214601 -449577 -1314448 -1608995 -1874429 -1338080 -2008051 -266985;
87, 213826 -476209 -1345319 -1625698 -1866103 -1338390 -1995640 -267606;
88, 213826 -476209 -1345319 -1625698 -1866103 -1338390 -1995640 -267606;
89, 213826 -476209 -1345319 -1625698 -1866103 -1338390 -1995640 -267606;
90, 214033 -492912 -1370451 -1635885 -1859432 -1334977 -1991710 -268226;
91, 214033 -492912 -1370451 -1635885 -1859432 -1334977 -1991710 -268226;
92, 212171 -511993 -1397651 -1650519 -1847280 -1341183 -2009912 -264141;
93, 212171 -511993 -1397651 -1650519 -1847280 -1341183 -2009912 -264141;
94, 208448 -542554 -1431367 -1661999 -1828251 -1346199 -2012498 -264141;
95, 208448 -542554 -1431367 -1661999 -1828251 -1346199 -2012498 -264141;
96, 197020 -570479 -1460480 -1671255 -1814909 -1343716 -2006292 -266054;
97, 197020 -570479 -1460480 -1671255 -1814909 -1343716 -2006292 -266054;
98, 197020 -570479 -1460480 -1671255 -1814909 -1343716 -2006292 -266054;
99, 185798 -603470 -1483078 -1674203 -1803636 -1341751 -2006448 -265951;
100, 185798 -603470 -1483078 -1674203 -1803636 -1341751 -2006448 -265951;
101, 167596 -643960 -1509140 -1679374 -1791536 -1339838 -2002828 -265641;
102, 167596 -643960 -1509140 -1679374 -1791536 -1339838 -2002828 -265641;
103, 150221 -673487 -1535720 -1690647 -1779435 -1340614 -2003293 -267296;
104, 150221 -673487 -1535720 -1690647 -1779435 -1340614 -2003293 -267296;
105, 150221 -673487 -1535720 -1690647 -1779435 -1340614 -2003293 -267296;
106, 130984 -694120 -1551389 -1694112 -1770748 -1340200 -2006034 -268226;
107, 130984 -694120 -1551389 -1694112 -1770748 -1340200 -2006034 -268226;
108, 120022 -708030 -1564575 -1701972 -1766301 -1340407 -2010636 -265899;
109, 120022 -708030 -1564575 -1701972 -1766301 -1340407 -2010636 -265899;
110, 104095 -731559 -1582726 -1707143 -1760768 -1338907 -2015290 -262486;
111, 104095 -731559 -1582726 -1707143 -1760768 -1338907 -2015290 -262486;
112, 90546 -754622 -1602997 -1718675 -1756837 -1355041 -2024029 -263934;
113, 90546 -754622 -1602997 -1718675 -1756837 -1355041 -2024029 -263934;
114, 90546 -754622 -1602997 -1718675 -1756837 -1355041 -2024029 -263934;
115, 56210 -778771 -1620061 -1724208 -1753528 -1359488 -2025632 -260987;
116, 56210 -778771 -1620061 -1724208 -1753528 -1359488 -2025632 -260987;
117, 36973 -805920 -1634695 -1728344 -1748046 -1377949 -2038405 -252609;
118, 36973 -805920 -1634695 -1728344 -1748046 -1377949 -2038405 -252609;
119, -11635 -837722 -1653777 -1733309 -1743030 -1393721 -2043369 -250541;
120, -11635 -837722 -1653777 -1733309 -1743030 -1393721 -2043369 -250541;
121, -53521 -873661 -1671462 -1736411 -1740807 -1396772 -2042749 -248059;
122, -53521 -873661 -1671462 -1736411 -1740807 -1396772 -2042749 -248059;
123, -53521 -873661 -1671462 -1736411 -1740807 -1396772 -2042749 -248059;
124, -67380 -894656 -1684856 -1738066 -1739204 -1408562 -2061158 -236786;
125, -67380 -894656 -1684856 -1738066 -1739204 -1408562 -2061158 -236786;
126, -136466 -948022 -1726845 -1764284 -1738739 -1497712 -2125487 -71465;
127, -136466 -948022 -1726845 -1764284 -1738739 -1497712 -2125487 -71465;
128, -372425 -1045394 -1745513 -1767593 -1748822 -1572177 -2149791 -85789;
129, -372425 -1045394 -1745513 -1767593 -1748822 -1572177 -2149791 -85789;
130, -410432 -1054857 -1733050 -1765163 -1749805 -1602324 -2137536 -25132;
131, -410432 -1054857 -1733050 -1765163 -1749805 -1602324 -2137536 -25132;
132, -410432 -1054857 -1733050 -1765163 -1749805 -1602324 -2137536 -25132;
133, -515923 -1086867 -1719657 -1763767 -1757820 -1616442 -2128331 2223;
134, -515923 -1086867 -1719657 -1763767 -1757820 -1616442 -2128331 2223;
135, -579786 -1108430 -1701299 -1755958 -1766404 -1627559 -2149688 12669;
136, -579786 -1108430 -1701299 -1755958 -1766404 -1627559 -2149688 12669;
137, -622396 -1130407 -1692871 -1751046 -1771782 -1627714 -2153669 15513;
138, -622396 -1130407 -1692871 -1751046 -1771782 -1627714 -2153669 15513;
139, -711546 -1197581 -1679219 -1745358 -1776436 -1627818 -2130710 36094;
140, -711546 -1197581 -1679219 -1745358 -1776436 -1627818 -2130710 36094;
141, -711546 -1197581 -1679219 -1745358 -1776436 -1627818 -2130710 36094;
142, -813780 -1234347 -1676892 -1748512 -1786261 -1640332 -2054901 82634;
143, -813780 -1234347 -1676892 -1748512 -1786261 -1640332 -2054901 82634;
144, -871283 -1264753 -1655328 -1715261 -1796603 -1673582 -1964717 134553;
145, -871283 -1264753 -1655328 -1715261 -1796603 -1673582 -1964717 134553;
146, -890364 -1256790 -1637902 -1708591 -1801619 -1689561 -1913626 159477;
147, -890364 -1256790 -1637902 -1708591 -1801619 -1689561 -1913626 159477;
148, -879608 -1222092 -1499419 -1670842 -1904525 -1688734 -1783624 154875;
149, -879608 -1222092 -1499419 -1670842 -1904525 -1688734 -1783624 154875;
150, -879608 -1222092 -1499419 -1670842 -1904525 -1688734 -1783624 154875;
151, -873920 -1157659 -1396307 -1634178 -1974593 -1688113 -1752959 167234;
152, -873920 -1157659 -1396307 -1634178 -1974593 -1688113 -1752959 167234;
153, -830534 -1126736 -1364504 -1617217 -2001949 -1690854 -1689561 198261;
154, -830534 -1126736 -1364504 -1617217 -2001949 -1690854 -1689561 198261;
155, -801834 -1100519 -1305347 -1589138 -2030390 -1678288 -1638264 216877;
156, -801834 -1100519 -1305347 -1589138 -2030390 -1678288 -1638264 216877;
157, -820140 -1075594 -1237243 -1535513 -2060020 -1659517 -1588517 231718;
158, -820140 -1075594 -1237243 -1535513 -2060020 -1659517 -1588517 231718;
159, -820140 -1075594 -1237243 -1535513 -2060020 -1659517 -1588517 231718;
160, -772152 -986133 -1216662 -1517880 -2057642 -1655483 -1572125 220962;
161, -772152 -986133 -1216662 -1517880 -2057642 -1655483 -1572125 220962;
162, -781512 -948901 -1110757 -1515036 -2075896 -1660137 -1575641 225150;
163, -781512 -948901 -1110757 -1515036 -2075896 -1660137 -1575641 225150;
164, -760724 -927079 -1106000 -1537478 -2082618 -1667997 -1573935 224530;
165, -760724 -927079 -1106000 -1537478 -2082618 -1667997 -1573935 224530;
166, -711598 -894501 -1130252 -1570935 -2085204 -1667997 -1561731 216360;
167, -711598 -894501 -1130252 -1570935 -2085204 -1667997 -1561731 216360;
168, -711598 -894501 -1130252 -1570935 -2085204 -1667997 -1561731 216360;
169, -671832 -843462 -1141991 -1589758 -2087117 -1661999 -1559404 208396;
170, -671832 -843462 -1141991 -1589758 -2087117 -1661999 -1559404 208396;
171, -637600 -760621 -1172500 -1620423 -2084273 -1643797 -1554078 202139;
172, -637600 -760621 -1172500 -1620423 -2084273 -1643797 -1554078 202139;
173, -625913 -697791 -1176741 -1642659 -2076309 -1614166 -1546424 194072;
174, -625913 -697791 -1176741 -1642659 -2076309 -1614166 -1546424 194072;
175, -615829 -643753 -1168312 -1660603 -2066381 -1589655 -1539030 186832;
176, -615829 -643753 -1168312 -1660603 -2066381 -1589655 -1539030 186832;
177, -615829 -643753 -1168312 -1660603 -2066381 -1589655 -1539030 186832;
178, -600574 -594731 -1160866 -1682011 -2058107 -1579468 -1541667 188849;
179, -600574 -594731 -1160866 -1682011 -2058107 -1579468 -1541667 188849;
180, -563084 -551811 -1151092 -1697628 -2054487 -1553044 -1536858 176904;
181, -563084 -551811 -1151092 -1697628 -2054487 -1553044 -1536858 176904;
182, -513027 -501961 -1118100 -1712728 -2034940 -1534686 -1526361 168682;
183, -513027 -501961 -1118100 -1712728 -2034940 -1534686 -1526361 168682;
184, -464522 -442028 -1046842 -1718106 -2016738 -1504487 -1513381 157098;
185, -464522 -442028 -1046842 -1718106 -2016738 -1504487 -1513381 157098;
186, -464522 -442028 -1046842 -1718106 -2016738 -1504487 -1513381 157098;
187, -427859 -394919 -949729 -1718830 -1986228 -1437572 -1496368 149394;
188, -427859 -394919 -949729 -1718830 -1986228 -1437572 -1496368 149394;
189, -415138 -394195 -803024 -1701041 -1948841 -1389688 -1488559 144326;
190, -415138 -394195 -803024 -1701041 -1948841 -1389688 -1488559 144326;
191, -426049 -418965 -689983 -1648916 -1923296 -1406494 -1481372 141534;
192, -426049 -418965 -689983 -1648916 -1923296 -1406494 -1481372 141534;
193, -434064 -420257 -575081 -1555991 -1897595 -1438710 -1473822 142723;
194, -434064 -420257 -575081 -1555991 -1897595 -1438710 -1473822 142723;
195, -434064 -420257 -575081 -1555991 -1897595 -1438710 -1473822 142723;
196, -439442 -360582 -476105 -1372933 -1875928 -1486233 -1471340 143705;
197, -439442 -360582 -476105 -1372933 -1875928 -1486233 -1471340 143705;
198, -446785 -297960 -399780 -1125960 -1870189 -1515863 -1471650 140396;
199, -446785 -297960 -399780 -1125960 -1870189 -1515863 -1471650 140396;
200, -454232 -248576 -371545 -776031 -1919211 -1517104 -1469944 137707;
201, -454232 -248576 -371545 -776031 -1919211 -1517104 -1469944 137707;
202, -461316 -219618 -447406 -461937 -1880324 -1516432 -1443467 153427;
203, -461316 -219618 -447406 -461937 -1880324 -1516432 -1443467 153427;
204, -461316 -219618 -447406 -461937 -1880324 -1516432 -1443467 153427;
205, -462816 -191125 -368029 -273966 -1606565 -1428781 -1424955 173853;
206, -462816 -191125 -368029 -273966 -1606565 -1428781 -1424955 173853;
207, -461678 -167286 -313267 -226754 -1218420 -1245724 -1399668 184402;
208, -461678 -167286 -313267 -226754 -1218420 -1245724 -1399668 184402;
209, -461885 -164959 -321385 -221014 -927958 -1018246 -1382655 183988;
210, -461885 -164959 -321385 -221014 -927958 -1018246 -1382655 183988;
211, -461885 -164959 -321385 -221014 -927958 -1018246 -1382655 183988;
212, -460644 -170492 -354584 -233890 -828672 -807988 -1309483 236010;
213, -460644 -170492 -354584 -233890 -828672 -807988 -1309483 236010;
214, -456869 -179542 -431841 -313577 -790199 -521094 -1197787 322523;
215, -456869 -179542 -431841 -313577 -790199 -521094 -1197787 322523;
216, -447871 -210723 -471451 -328263 -707875 -442596 -1185687 316886;
217, -447871 -210723 -471451 -328263 -707875 -442596 -1185687 316886;
218, -449733 -192883 -446475 -320455 -629739 -421602 -1098450 306079;
219, -449733 -192883 -446475 -320455 -629739 -421602 -1098450 306079;
220, -449733 -192883 -446475 -320455 -629739 -421602 -1098450 306079;
221, -453870 -178818 -445699 -304269 -581803 -217497 -732541 565462;
222, -453870 -178818 -445699 -304269 -581803 -217497 -732541 565462;
223, -461937 -184920 -414776 -278206 -530764 -156737 -578442 786114;
224, -461937 -184920 -414776 -278206 -530764 -156737 -578442 786114;
225, -462402 -177059 -419223 -299977 -525748 -166459 -568358 769514;
226, -462402 -177059 -419223 -299977 -525748 -166459 -568358 769514;
227, -451646 -152600 -443579 -344242 -540486 -170906 -454801 1066492;
228, -451646 -152600 -443579 -344242 -540486 -170906 -454801 1066492;
229, -451646 -152600 -443579 -344242 -540486 -170906 -454801 1066492;
230, -437115 -200692 -511217 -399056 -570272 -168268 -362754 1184032;
231, -437115 -200692 -511217 -399056 -570272 -168268 -362754 1184032;
232, -471968 -249765 -514579 -387110 -573736 -171526 -341139 1203837;
233, -471968 -249765 -514579 -387110 -573736 -171526 -341139 1203837;
234, -464677 -249455 -545140 -426256 -601143 -164856 -313991 1229900;
235, -464677 -249455 -545140 -426256 -601143 -164856 -313991 1229900;
236, -463643 -300391 -601246 -459403 -643546 -163821 -279034 1264805;
237, -463643 -300391 -601246 -459403 -643546 -163821 -279034 1264805;
238, -463643 -300391 -601246 -459403 -643546 -163821 -279034 1264805;
239, -515354 -351171 -613399 -457696 -650786 -168062 -253127 1290040;
240, -515354 -351171 -613399 -457696 -650786 -168062 -253127 1290040;
241, -549277 -371494 -636410 -468711 -676797 -168372 -217135 1316671;
242, -549277 -371494 -636410 -468711 -676797 -168372 -217135 1316671;
243, -551035 -395229 -648356 -472227 -702859 -161908 -149859 1359229;
244, -551035 -395229 -648356 -472227 -702859 -161908 -149859 1359229;
245, -578546 -433702 -689983 -501082 -744332 -164080 -118884 1383637;
246, -578546 -433702 -689983 -501082 -744332 -164080 -118884 1383637;
247, -578546 -433702 -689983 -501082 -744332 -164080 -118884 1383637;
248, -590336 -466435 -730318 -538573 -774893 -168010 -118057 1400443;
249, -590336 -466435 -730318 -538573 -774893 -168010 -118057 1400443;
250, -609469 -464677 -702239 -526317 -741436 -195107 -117747 1427747;
251, -609469 -464677 -702239 -526317 -741436 -195107 -117747 1427747;
252, -604091 -415500 -633101 -476054 -712322 -182748 -114954 1424799;
253, -604091 -415500 -633101 -476054 -712322 -182748 -114954 1424799;
254, -501754 -368649 -609882 -440321 -666403 -23115 -103112 1425989;
255, -501754 -368649 -609882 -440321 -666403 -23115 -103112 1425989;
256, -501754 -368649 -609882 -440321 -666403 -23115 -103112 1425989;
257, -499013 -372114 -607142 -397298 -508632 269002 39662 1479251;
258, -499013 -372114 -607142 -397298 -508632 269002 39662 1479251;
259, -484534 -327694 -506512 -261763 -243353 475123 127106 1531014;
260, -484534 -327694 -506512 -261763 -243353 475123 127106 1531014;
261, -487327 -255919 -428169 -201002 -181403 512975 167751 1604237;
262, -487327 -255919 -428169 -201002 -181403 512975 167751 1604237;
263, -491102 -237717 -404485 -143499 -67328 642357 220238 1668566;
264, -491102 -237717 -404485 -143499 -67328 642357 220238 1668566;
265, -491102 -237717 -404485 -143499 -67328 642357 220238 1668566;
266, -494049 -245060 -430031 -41886 112782 784045 239681 1697162;
267, -494049 -245060 -430031 -41886 112782 784045 239681 1697162;
268, -502530 -223599 -331056 203018 323919 863629 153375 1673324;
269, -502530 -223599 -331056 203018 323919 863629 153375 1673324;
270, -492756 -183730 -185799 398745 459506 928268 139724 1677874;
271, -492756 -183730 -185799 398745 459506 928268 139724 1677874;
272, -502892 -195313 -123073 450612 504081 980652 231666 1756062;
273, -502892 -195313 -123073 450612 504081 980652 231666 1756062;
274, -502892 -195313 -123073 450612 504081 980652 231666 1756062;
275, -513699 -207156 -125555 461678 602798 1116859 490946 1973093;
276, -513699 -207156 -125555 461678 602798 1116859 490946 1973093;
277, -529213 -232132 -112214 586509 756949 1163347 516595 1977747;
278, -529213 -232132 -112214 586509 756949 1163347 516595 1977747;
279, -524507 -231408 -12876 742935 844961 1228503 494462 1972007;
